Date,Adj Close,Close,High,Low,Open,Volume,Body,Range,Upper_Wick,Lower_Wick,Body_Ratio,Upper_Wick_Ratio,Lower_Wick_Ratio,PivotHigh,PivotLow,HH,HL,LH,LL,Structure,Trend,Market_Control,EMA50,EMA200,HTF_Bias,Hammer,Inverted_Hammer,Doji,Bullish_Engulfing,Bearish_Engulfing,Shooting_Star,Morning_Star,Evening_Star,Previous_Trend,Trend_Reversal,Pattern_Context,Reversal_Confirmed
2023-12-12,1197.58,1212.03,1232.47,1210.07,1230.0,9197124,17.97,22.4,2.47,1.96,0.8022,0.1103,0.0875,,,False,False,False,False,,Uptrend,Buyers,1190.42,1178.92,Bullish,0,0,0,0,1,0,0,0,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2023-12-13,1202.47,1216.97,1219.18,1203.15,1211.0,10031182,5.97,16.03,2.21,7.85,0.3724,0.1379,0.4897,,1203.15,False,True,False,False,HL,Uptrend,Buyers,1191.46,1179.3,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2023-12-14,1217.39,1232.07,1237.47,1221.32,1227.0,16972354,5.07,16.15,5.4,5.68,0.3139,0.3344,0.3517,,,False,False,False,False,,Uptrend,Buyers,1193.06,1179.82,Bullish,0,0,0,0,0,0,1,0,Uptrend,No Reversal,No Context,No
2023-12-15,1232.93,1247.8,1250.0,1235.03,1239.0,15932152,8.8,14.97,2.2,3.97,0.5878,0.147,0.2652,,,False,False,False,False,,Uptrend,Buyers,1195.2,1180.5,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2023-12-18,1245.48,1260.5,1267.45,1245.47,1247.8,14165188,12.7,21.98,6.95,2.33,0.5778,0.3162,0.106,,,False,False,False,False,,Uptrend,Buyers,1197.76,1181.3,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2023-12-19,1263.81,1279.05,1286.95,1262.6,1277.5,16820604,1.55,24.35,7.9,14.9,0.0637,0.3244,0.6119,,,False,False,False,False,,Uptrend,Buyers,1200.95,1182.27,Bullish,0,0,1,0,0,0,0,0,Uptrend,No Reversal,Market Indecision,No
2023-12-20,1248.52,1263.57,1299.43,1260.0,1285.53,17736722,21.96,39.43,13.9,3.57,0.5569,0.3525,0.0905,,,False,False,False,False,,Uptrend,Buyers,1203.41,1183.08,Bullish,0,0,0,0,1,0,0,1,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2023-12-21,1266.01,1281.28,1286.75,1259.12,1263.5,13765454,17.78,27.63,5.47,4.38,0.6435,0.198,0.1585,,,False,False,False,False,,Uptrend,Buyers,1206.46,1184.06,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2023-12-22,1267.24,1282.53,1290.45,1273.82,1279.8,16541784,2.73,16.63,7.92,5.98,0.1642,0.4762,0.3596,,,False,False,False,False,,Uptrend,Buyers,1209.44,1185.04,Bullish,0,0,0,0,0,0,1,0,Uptrend,No Reversal,No Context,No
2023-12-26,1273.67,1289.03,1295.97,1281.35,1284.0,7465664,5.03,14.62,6.94,2.65,0.344,0.4747,0.1813,,,False,False,False,False,,Uptrend,Buyers,1212.57,1186.07,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2023-12-27,1278.01,1293.43,1299.95,1286.55,1291.0,9204156,2.43,13.4,6.52,4.45,0.1813,0.4866,0.3321,,,False,False,False,False,,Uptrend,Buyers,1215.74,1187.14,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2023-12-28,1287.25,1302.78,1306.0,1293.43,1294.9,12302636,7.88,12.57,3.22,1.47,0.6269,0.2562,0.1169,,,False,False,False,False,,Uptrend,Buyers,1219.15,1188.29,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2023-12-29,1277.07,1292.47,1307.0,1289.65,1305.55,10864584,13.08,17.35,1.45,2.82,0.7539,0.0836,0.1625,,,False,False,False,False,,Uptrend,Buyers,1222.03,1189.33,Bullish,0,0,0,0,1,0,0,0,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2024-01-01,1279.69,1295.12,1303.43,1286.57,1290.28,4030540,4.84,16.86,8.31,3.71,0.2871,0.4929,0.22,,,False,False,False,False,,Uptrend,Buyers,1224.89,1190.38,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2024-01-02,1290.29,1305.85,1307.5,1286.5,1292.5,7448800,13.35,21.0,1.65,6.0,0.6357,0.0786,0.2857,,,False,False,False,False,,Uptrend,Buyers,1228.07,1191.53,Bullish,0,0,0,0,0,0,1,0,Uptrend,No Reversal,No Context,No
2024-01-03,1276.26,1291.65,1317.0,1288.6,1305.0,9037536,13.35,28.4,12.0,3.05,0.4701,0.4225,0.1074,,,False,False,False,False,,Uptrend,Buyers,1230.56,1192.52,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2024-01-04,1282.85,1298.32,1304.93,1289.55,1294.0,9612778,4.32,15.38,6.61,4.45,0.2809,0.4298,0.2893,,,False,False,False,False,,Uptrend,Buyers,1233.22,1193.58,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2024-01-05,1288.31,1303.85,1309.93,1299.0,1301.45,8086406,2.4,10.93,6.08,2.45,0.2196,0.5563,0.2242,,,False,False,False,False,,Uptrend,Buyers,1235.99,1194.67,Bullish,0,0,0,0,0,0,1,0,Uptrend,No Reversal,No Context,No
2024-01-08,1278.26,1293.68,1315.97,1284.47,1305.0,7734652,11.32,31.5,10.97,9.21,0.3594,0.3483,0.2924,,1284.47,False,True,False,False,HL,Uptrend,Buyers,1238.25,1195.66,Bullish,0,0,0,0,1,0,0,1,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2024-01-09,1274.88,1290.25,1303.4,1288.6,1300.0,5403074,9.75,14.8,3.4,1.65,0.6588,0.2297,0.1115,,,False,False,False,False,,Uptrend,Buyers,1240.29,1196.6,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2024-01-10,1309.26,1325.05,1329.5,1287.53,1288.5,11102740,36.55,41.97,4.45,0.97,0.8709,0.106,0.0231,,,False,False,False,False,,Uptrend,Buyers,1243.61,1197.88,Bullish,0,0,0,1,0,0,1,0,Uptrend,No Reversal,No Context,No
2024-01-11,1343.7,1359.9,1362.5,1328.5,1329.5,23725852,30.4,34.0,2.6,1.0,0.8941,0.0765,0.0294,,,False,False,False,False,,Uptrend,Buyers,1248.17,1199.49,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2024-01-12,1354.39,1370.72,1373.32,1345.75,1359.9,15012164,10.82,27.57,2.6,14.15,0.3925,0.0943,0.5132,,,False,False,False,False,,Uptrend,Buyers,1252.98,1201.19,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2024-01-15,1377.51,1394.12,1396.45,1366.0,1375.0,8610594,19.12,30.45,2.33,9.0,0.6279,0.0765,0.2956,1396.45,,True,False,False,False,HH,Uptrend,Buyers,1258.51,1203.11,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2024-01-16,1358.25,1374.62,1396.3,1370.5,1389.97,9069024,15.35,25.8,6.33,4.12,0.595,0.2453,0.1597,,,False,False,False,False,,Uptrend,Buyers,1263.07,1204.82,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2024-01-17,1345.35,1361.57,1386.28,1355.03,1359.5,12197382,2.07,31.25,24.71,4.47,0.0662,0.7907,0.143,,,False,False,False,False,,Uptrend,Buyers,1266.93,1206.38,Bullish,0,0,1,0,0,0,0,0,Uptrend,No Reversal,Market Indecision,No
2024-01-18,1351.65,1367.95,1371.0,1351.25,1351.4,10279438,16.55,19.75,3.05,0.15,0.838,0.1544,0.0076,,,False,False,False,False,,Uptrend,Buyers,1270.89,1207.99,Bullish,0,0,0,0,0,0,1,0,Uptrend,No Reversal,No Context,No
2024-01-19,1351.16,1367.45,1376.0,1359.0,1376.0,10422704,8.55,17.0,0.0,8.45,0.5029,0.0,0.4971,,,False,False,False,False,,Uptrend,Buyers,1274.68,1209.57,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2024-01-23,1312.74,1328.57,1371.75,1322.55,1371.75,20055420,43.18,49.2,0.0,6.02,0.8776,0.0,0.1224,,1322.55,False,True,False,False,HL,Uptrend,Buyers,1276.79,1210.76,Bullish,0,0,0,0,0,0,0,1,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2024-01-24,1327.86,1343.88,1349.5,1323.93,1335.22,21919128,8.66,25.57,5.62,11.29,0.3387,0.2198,0.4415,,,False,False,False,False,,Uptrend,Buyers,1279.42,1212.08,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2024-01-25,1336.95,1353.07,1364.15,1335.2,1342.95,11808872,10.12,28.95,11.08,7.75,0.3496,0.3827,0.2677,,,False,False,False,False,,Uptrend,Buyers,1282.31,1213.49,Bullish,0,0,0,0,0,0,1,0,Uptrend,No Reversal,No Context,No
2024-01-29,1430.8,1448.05,1452.5,1360.18,1364.5,23893438,83.55,92.32,4.45,4.32,0.905,0.0482,0.0468,,,False,False,False,False,,Uptrend,Buyers,1288.81,1215.82,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2024-01-30,1390.85,1407.62,1459.97,1404.43,1459.95,14093978,52.33,55.54,0.02,3.19,0.9422,0.0004,0.0574,,,False,False,False,False,,Uptrend,Buyers,1293.47,1217.73,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2024-01-31,1409.63,1426.62,1434.25,1402.5,1404.0,15130226,22.62,31.75,7.63,1.5,0.7124,0.2403,0.0472,,,False,False,False,False,,Uptrend,Buyers,1298.69,1219.81,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2024-02-01,1409.65,1426.65,1443.35,1418.05,1435.0,13349362,8.35,25.3,8.35,8.6,0.33,0.33,0.3399,,,False,False,False,False,,Uptrend,Buyers,1303.71,1221.87,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2024-02-02,1440.33,1457.7,1474.9,1433.18,1433.18,19652588,24.52,41.72,17.2,0.0,0.5877,0.4123,0.0,1474.9,,True,False,False,False,HH,Uptrend,Buyers,1309.75,1224.21,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2024-02-05,1421.88,1439.03,1470.5,1431.53,1460.75,8814432,21.72,38.97,9.75,7.5,0.5574,0.2502,0.1925,,,False,False,False,False,,Uptrend,Buyers,1314.82,1226.35,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2024-02-06,1410.79,1427.8,1441.85,1419.82,1441.85,9047984,14.05,22.03,0.0,7.98,0.6378,0.0,0.3622,,,False,False,False,False,,Uptrend,Buyers,1319.25,1228.35,Bullish,0,0,0,0,0,0,0,1,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2024-02-07,1424.97,1442.15,1449.5,1429.25,1435.93,9296568,6.22,20.25,7.35,6.68,0.3072,0.363,0.3299,,,False,False,False,False,,Uptrend,Buyers,1324.07,1230.48,Bullish,0,0,0,0,0,0,1,0,Uptrend,No Reversal,No Context,No
2024-02-08,1432.85,1450.12,1459.47,1427.53,1450.0,14694634,0.12,31.94,9.35,22.47,0.0038,0.2927,0.7035,,,False,False,False,False,,Uptrend,Buyers,1329.01,1232.67,Bullish,0,0,1,0,0,0,1,0,Uptrend,No Reversal,Market Indecision,No
2024-02-09,1443.34,1460.75,1471.97,1450.95,1454.0,12556798,6.75,21.02,11.22,3.05,0.3211,0.5338,0.1451,,,False,False,False,False,,Uptrend,Buyers,1334.18,1234.94,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2024-02-12,1435.04,1452.35,1461.0,1442.35,1460.75,6674430,8.4,18.65,0.25,10.0,0.4504,0.0134,0.5362,,,False,False,False,False,,Uptrend,Buyers,1338.81,1237.1,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2024-02-13,1447.64,1465.1,1479.0,1454.0,1455.5,7715594,9.6,25.0,13.9,1.5,0.384,0.556,0.06,,,False,False,False,False,,Uptrend,Buyers,1343.76,1239.37,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2024-02-14,1463.72,1481.38,1483.65,1457.5,1457.5,7117888,23.88,26.15,2.27,0.0,0.9132,0.0868,0.0,,,False,False,False,False,,Uptrend,Buyers,1349.16,1241.78,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2024-02-15,1453.08,1470.6,1484.72,1466.53,1483.35,10006782,12.75,18.19,1.37,4.07,0.7009,0.0753,0.2237,,,False,False,False,False,,Uptrend,Buyers,1353.92,1244.05,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2024-02-16,1443.17,1460.57,1477.0,1458.55,1476.47,9767498,15.9,18.45,0.53,2.02,0.8618,0.0287,0.1095,,,False,False,False,False,,Uptrend,Buyers,1358.11,1246.21,Bullish,0,0,0,0,0,0,0,1,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2024-02-19,1456.44,1474.0,1479.5,1453.53,1462.05,6729828,11.95,25.97,5.5,8.52,0.4601,0.2118,0.3281,,,False,False,False,False,,Uptrend,Buyers,1362.65,1248.47,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2024-02-20,1453.5,1471.03,1475.5,1461.8,1475.03,7117496,4.0,13.7,0.47,9.23,0.292,0.0343,0.6737,,,False,False,False,False,,Uptrend,Buyers,1366.9,1250.69,Bullish,1,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2024-02-21,1450.21,1467.7,1488.53,1457.55,1474.0,12720292,6.3,30.98,14.53,10.15,0.2034,0.469,0.3276,,,False,False,False,False,,Uptrend,Buyers,1370.85,1252.85,Bullish,0,0,0,0,0,0,0,1,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2024-02-22,1464.09,1481.75,1484.95,1458.0,1468.15,18493728,13.6,26.95,3.2,10.15,0.5046,0.1187,0.3766,,,False,False,False,False,,Uptrend,Buyers,1375.2,1255.13,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2024-02-23,1475.83,1493.62,1497.55,1483.35,1489.5,14438584,4.12,14.2,3.93,6.15,0.2901,0.2768,0.4331,,,False,False,False,False,,Uptrend,Buyers,1379.85,1257.5,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2024-02-26,1469.6,1487.32,1494.53,1482.5,1493.55,7513106,6.23,12.03,0.98,4.82,0.5179,0.0815,0.4007,,,False,False,False,False,,Uptrend,Buyers,1384.06,1259.79,Bullish,0,0,0,0,0,0,0,1,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2024-02-27,1467.95,1485.65,1499.95,1478.05,1483.03,10826044,2.62,21.9,14.3,4.98,0.1196,0.653,0.2274,,,False,False,False,False,,Uptrend,Buyers,1388.04,1262.03,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2024-02-28,1438.28,1455.62,1491.28,1450.18,1483.0,8647950,27.38,41.1,8.28,5.44,0.6662,0.2015,0.1324,,1450.18,False,True,False,False,HL,Uptrend,Buyers,1390.69,1263.96,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2024-02-29,1443.39,1460.8,1478.97,1454.53,1465.0,23628976,4.2,24.44,13.97,6.27,0.1718,0.5716,0.2565,,,False,False,False,False,,Uptrend,Buyers,1393.44,1265.92,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2024-03-01,1474.35,1492.12,1500.0,1462.5,1463.5,12132926,28.62,37.5,7.88,1.0,0.7632,0.2101,0.0267,,,False,False,False,False,,Uptrend,Buyers,1397.31,1268.17,Bullish,0,0,0,0,0,0,1,0,Uptrend,No Reversal,No Context,No
2024-03-04,1489.44,1507.4,1512.45,1487.22,1490.47,10024420,16.93,25.23,5.05,3.25,0.671,0.2002,0.1288,1512.45,,True,False,False,False,HH,Uptrend,Buyers,1401.63,1270.55,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2024-03-05,1482.32,1500.2,1507.4,1486.05,1505.78,7107668,5.58,21.35,1.62,14.15,0.2614,0.0759,0.6628,,,False,False,False,False,,Uptrend,Buyers,1405.5,1272.83,Bullish,1,0,0,0,0,0,0,1,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2024-03-06,1485.09,1503.0,1509.0,1478.5,1493.45,7805676,9.55,30.5,6.0,14.95,0.3131,0.1967,0.4902,,,False,False,False,False,,Uptrend,Buyers,1409.32,1275.12,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2024-03-07,1461.3,1478.93,1503.1,1475.55,1502.97,8315726,24.04,27.55,0.13,3.38,0.8726,0.0047,0.1227,,,False,False,False,False,,Uptrend,Buyers,1412.05,1277.15,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2024-03-11,1449.12,1466.6,1489.0,1463.5,1489.0,11277130,22.4,25.5,0.0,3.1,0.8784,0.0,0.1216,,,False,False,False,False,,Uptrend,Buyers,1414.19,1279.04,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2024-03-12,1457.84,1475.43,1488.0,1465.03,1466.6,9432678,8.83,22.97,12.57,1.57,0.3844,0.5472,0.0684,,,False,False,False,False,,Uptrend,Buyers,1416.59,1280.99,Bullish,0,0,0,0,0,0,1,0,Uptrend,No Reversal,No Context,No
2024-03-13,1415.11,1432.18,1483.1,1427.78,1479.78,13522134,47.6,55.32,3.32,4.4,0.8604,0.06,0.0795,,,False,False,False,False,,Uptrend,Buyers,1417.2,1282.5,Bullish,0,0,0,0,1,0,0,0,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2024-03-14,1414.42,1431.47,1448.53,1425.5,1439.7,18571102,8.23,23.03,8.83,5.97,0.3574,0.3834,0.2592,,,False,False,False,False,,Uptrend,Buyers,1417.76,1283.98,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2024-03-15,1401.33,1418.22,1433.22,1412.9,1425.95,19223818,7.73,20.32,7.27,5.32,0.3804,0.3578,0.2618,,1412.9,False,False,False,True,LL,Downtrend,Sellers,1417.78,1285.31,Bullish,0,0,0,0,0,0,0,0,Uptrend,Bearish Reversal,No Context,No
2024-03-18,1422.32,1439.47,1441.72,1416.53,1420.0,9169392,19.47,25.19,2.25,3.47,0.7729,0.0893,0.1378,,,False,False,False,False,,Downtrend,Sellers,1418.63,1286.85,Bullish,0,0,0,0,0,0,1,0,Downtrend,No Reversal,Bullish Pattern in Downtrend,No
2024-03-19,1408.27,1425.25,1437.6,1417.25,1428.75,8275764,3.5,20.35,8.85,8.0,0.172,0.4349,0.3931,,,False,False,False,False,,Downtrend,Sellers,1418.89,1288.22,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2024-03-20,1426.55,1443.75,1445.0,1424.03,1427.95,8488806,15.8,20.97,1.25,3.92,0.7535,0.0596,0.1869,,,False,False,False,False,,Downtrend,Sellers,1419.86,1289.77,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2024-03-21,1433.69,1450.97,1457.9,1444.68,1452.53,13006936,1.56,13.22,5.37,6.29,0.118,0.4062,0.4758,,,False,False,False,False,,Downtrend,Sellers,1421.08,1291.38,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2024-03-22,1437.69,1455.03,1460.0,1447.35,1449.97,19527608,5.06,12.65,4.97,2.62,0.4,0.3929,0.2071,,,False,False,False,False,,Downtrend,Sellers,1422.42,1293.0,Bullish,0,0,0,1,0,0,0,0,Downtrend,No Reversal,Bullish Pattern in Downtrend,No
2024-03-26,1424.4,1441.57,1452.4,1439.0,1445.0,11415906,3.43,13.4,7.4,2.57,0.256,0.5522,0.1918,,,False,False,False,False,,Downtrend,Sellers,1423.17,1294.48,Bullish,0,1,0,0,0,0,0,0,Downtrend,No Reversal,Bullish Pattern in Downtrend,No
2024-03-27,1475.06,1492.85,1500.0,1447.0,1448.0,16326644,44.85,53.0,7.15,1.0,0.8462,0.1349,0.0189,,,False,False,False,False,,Downtrend,Sellers,1425.9,1296.46,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2024-03-28,1468.15,1485.85,1505.95,1478.65,1492.88,21854364,7.03,27.3,13.07,7.2,0.2575,0.4788,0.2637,1505.95,,False,False,True,False,LH,Downtrend,Sellers,1428.25,1298.34,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2024-04-01,1467.08,1484.78,1493.97,1482.5,1492.47,5013880,7.69,11.47,1.5,2.28,0.6704,0.1308,0.1988,,,False,False,False,False,,Downtrend,Sellers,1430.47,1300.2,Bullish,0,0,0,0,0,0,0,1,Downtrend,No Reversal,No Context,No
2024-04-02,1469.23,1486.95,1494.0,1475.0,1484.0,8910166,2.95,19.0,7.05,9.0,0.1553,0.3711,0.4737,,,False,False,False,False,,Downtrend,Sellers,1432.68,1302.05,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2024-04-03,1454.07,1471.6,1484.45,1468.9,1482.07,7008292,10.47,15.55,2.38,2.7,0.6733,0.1531,0.1736,,,False,False,False,False,,Downtrend,Sellers,1434.21,1303.74,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2024-04-04,1445.49,1462.93,1479.75,1450.0,1479.75,14490272,16.82,29.75,0.0,12.93,0.5654,0.0,0.4346,,,False,False,False,False,,Downtrend,Sellers,1435.33,1305.33,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2024-04-05,1442.7,1460.1,1470.8,1456.0,1460.88,7442298,0.78,14.8,9.92,4.1,0.0527,0.6703,0.277,,,False,False,False,False,,Downtrend,Sellers,1436.31,1306.87,Bullish,0,0,1,0,0,0,0,0,Downtrend,No Reversal,Market Indecision,No
2024-04-08,1468.27,1485.97,1490.97,1461.0,1462.97,8357118,23.0,29.97,5.0,1.97,0.7674,0.1668,0.0657,,,False,False,False,False,,Downtrend,Sellers,1438.25,1308.65,Bullish,0,0,0,0,0,0,1,0,Downtrend,No Reversal,Bullish Pattern in Downtrend,No
2024-04-09,1446.21,1463.65,1489.8,1462.5,1489.0,7071414,25.35,27.3,0.8,1.15,0.9286,0.0293,0.0421,,,False,False,False,False,,Downtrend,Sellers,1439.25,1310.19,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2024-04-10,1461.95,1479.57,1487.0,1466.35,1466.35,9138330,13.22,20.65,7.43,0.0,0.6402,0.3598,0.0,,,False,False,False,False,,Downtrend,Sellers,1440.83,1311.88,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2024-04-12,1449.67,1467.15,1486.47,1463.07,1475.88,15551012,8.73,23.4,10.59,4.08,0.3731,0.4526,0.1744,,,False,False,False,False,,Downtrend,Sellers,1441.86,1313.42,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2024-04-15,1447.37,1464.82,1482.12,1446.32,1461.0,12902062,3.82,35.8,17.3,14.68,0.1067,0.4832,0.4101,,,False,False,False,False,,Downtrend,Sellers,1442.76,1314.93,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2024-04-16,1448.28,1465.75,1471.18,1450.93,1453.35,9366184,12.4,20.25,5.43,2.42,0.6123,0.2681,0.1195,,,False,False,False,False,,Downtrend,Sellers,1443.66,1316.43,Bullish,0,0,0,0,0,0,1,0,Downtrend,No Reversal,Bullish Pattern in Downtrend,No
2024-04-18,1446.88,1464.32,1486.0,1459.35,1463.5,19005692,0.82,26.65,21.68,4.15,0.0308,0.8135,0.1557,,,False,False,False,False,,Downtrend,Sellers,1444.47,1317.9,Bullish,0,0,1,0,0,0,0,0,Downtrend,No Reversal,Market Indecision,No
2024-04-19,1452.61,1470.12,1474.0,1443.03,1456.78,15741778,13.34,30.97,3.88,13.75,0.4307,0.1253,0.444,,,False,False,False,False,,Downtrend,Sellers,1445.48,1319.41,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2024-04-22,1462.22,1479.85,1482.82,1467.8,1472.45,10350362,7.4,15.02,2.97,4.65,0.4927,0.1977,0.3096,,,False,False,False,False,,Downtrend,Sellers,1446.83,1321.01,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2024-04-23,1441.94,1459.32,1493.5,1455.55,1479.0,14605554,19.68,37.95,14.5,3.77,0.5186,0.3821,0.0993,1493.5,,False,False,True,False,LH,Downtrend,Sellers,1447.32,1322.39,Bullish,0,0,0,0,0,0,0,1,Downtrend,No Reversal,No Context,No
2024-04-24,1432.9,1450.18,1468.55,1449.5,1463.5,10462776,13.32,19.05,5.05,0.68,0.6992,0.2651,0.0357,,,False,False,False,False,,Downtrend,Sellers,1447.43,1323.66,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2024-04-25,1442.58,1459.97,1467.97,1441.5,1442.5,15943926,17.47,26.47,8.0,1.0,0.66,0.3022,0.0378,,,False,False,False,False,,Downtrend,Sellers,1447.92,1325.01,Bullish,0,0,0,0,0,0,1,0,Downtrend,No Reversal,Bullish Pattern in Downtrend,No
2024-04-26,1435.24,1452.55,1465.0,1450.0,1463.95,9413848,11.4,15.0,1.05,2.55,0.76,0.07,0.17,,,False,False,False,False,,Downtrend,Sellers,1448.1,1326.28,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2024-04-29,1447.57,1465.03,1467.9,1450.0,1450.0,7247974,15.03,17.9,2.87,0.0,0.8397,0.1603,0.0,,,False,False,False,False,,Downtrend,Sellers,1448.77,1327.66,Bullish,0,0,0,1,0,0,0,0,Downtrend,No Reversal,Bullish Pattern in Downtrend,No
2024-04-30,1449.52,1467.0,1483.07,1462.88,1468.0,11474262,1.0,20.19,15.07,4.12,0.0495,0.7464,0.2041,,,False,False,False,False,,Downtrend,Sellers,1449.48,1329.05,Bullish,0,0,1,0,0,0,0,0,Downtrend,No Reversal,Market Indecision,No
2024-05-02,1449.08,1466.55,1477.32,1464.12,1472.0,14512646,5.45,13.2,5.32,2.43,0.4129,0.403,0.1841,,,False,False,False,False,,Downtrend,Sellers,1450.15,1330.42,Bullish,0,0,0,0,0,0,0,1,Downtrend,No Reversal,No Context,No
2024-05-03,1416.91,1434.0,1474.95,1416.15,1471.0,17226958,37.0,58.8,3.95,17.85,0.6293,0.0672,0.3036,,,False,False,False,False,,Downtrend,Sellers,1449.52,1331.45,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2024-05-06,1402.61,1419.53,1440.0,1418.0,1435.5,7394208,15.97,22.0,4.5,1.53,0.7259,0.2045,0.0695,,,False,False,False,False,,Downtrend,Sellers,1448.34,1332.33,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2024-05-07,1384.78,1401.47,1420.75,1392.0,1415.97,14517472,14.5,28.75,4.78,9.47,0.5043,0.1663,0.3294,,,False,False,False,False,,Downtrend,Sellers,1446.5,1333.01,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
